pclass,survived,sex,age,sibsp,parch,fare,embarked,deck,title,fare_per_person,fare_log,family_size,is_alone
3,1,0,0.8333,0,1,9.35,S,Unknown,Master,4.675,1.7360705633674662,2,0
3,1,1,18.0,0,1,9.35,S,Unknown,Mrs,4.675,1.7360705633674662,2,0
3,1,0,26.0,0,0,18.7875,C,Unknown,Mr,9.39375,2.341204663959101,1,1
3,0,0,26.0,0,0,7.8875,S,Unknown,Mr,7.8875,2.184645795129359,1,1
3,0,0,20.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,0,0,24.0,0,0,7.05,S,Unknown,Mr,7.05,2.0856720914304723,1,1
3,0,0,25.0,0,0,7.05,S,Unknown,Mr,7.05,2.0856720914304723,1,1
3,0,0,35.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,18.0,0,0,8.3,S,Unknown,Mr,8.3,2.2300144001592104,1,1
3,0,0,32.0,0,0,22.525,S,Unknown,Mr,7.508333333333333,2.1410460753826195,1,1
3,1,1,19.0,1,0,7.8542,S,Unknown,Miss,7.8542,2.180891922715322,2,0
3,0,0,4.0,4,2,31.275,S,Unknown,Master,4.4678571428571425,1.698886792488434,7,0
3,0,1,6.0,4,2,31.275,S,Unknown,Miss,4.4678571428571425,1.698886792488434,7,0
3,0,1,2.0,4,2,31.275,S,Unknown,Miss,4.4678571428571425,1.698886792488434,7,0
3,1,1,17.0,4,2,7.925,S,Unknown,Miss,7.925,2.188856327665703,7,0
3,0,1,38.0,4,2,7.775,S,Unknown,Miss,7.775,2.1719067693519296,7,0
3,0,1,9.0,4,2,31.275,S,Unknown,Miss,4.4678571428571425,1.698886792488434,7,0
3,0,1,11.0,4,2,31.275,S,Unknown,Miss,4.4678571428571425,1.698886792488434,7,0
3,0,0,39.0,1,5,31.275,S,Unknown,Mr,4.4678571428571425,1.698886792488434,7,0
3,1,0,27.0,0,0,7.7958,S,Unknown,Mr,7.7958,2.174274334826008,1,1
3,0,0,26.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,1,39.0,1,5,31.275,S,Unknown,Mrs,4.4678571428571425,1.698886792488434,7,0
3,0,0,20.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,25.0,1,0,17.8,S,Unknown,Mr,8.9,2.2925347571405443,2,0
3,0,1,18.0,1,0,17.8,S,Unknown,Mrs,8.9,2.2925347571405443,2,0
3,0,0,24.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,35.0,0,0,7.05,S,Unknown,Mr,7.05,2.0856720914304723,1,1
3,0,0,5.0,4,2,31.3875,S,Unknown,Master,4.483928571428572,1.7018217367116275,7,0
3,0,0,9.0,4,2,31.3875,S,Unknown,Master,4.483928571428572,1.7018217367116275,7,0
3,1,0,3.0,4,2,31.3875,S,Unknown,Master,4.483928571428572,1.7018217367116275,7,0
3,0,0,13.0,4,2,31.3875,S,Unknown,Master,4.483928571428572,1.7018217367116275,7,0
3,1,1,5.0,4,2,31.3875,S,Unknown,Miss,4.483928571428572,1.7018217367116275,7,0
3,0,0,40.0,1,5,31.3875,S,Unknown,Mr,4.483928571428572,1.7018217367116275,7,0
3,1,0,23.0,0,0,7.7958,S,Unknown,Mr,7.7958,2.174274334826008,1,1
3,1,1,38.0,1,5,31.3875,S,Unknown,Mrs,4.483928571428572,1.7018217367116275,7,0
3,1,1,45.0,0,0,7.225,C,Unknown,Mrs,7.225,2.1071782966514356,1,1
3,0,0,21.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,23.0,0,0,7.05,S,Unknown,Mr,7.05,2.0856720914304723,1,1
3,0,1,17.0,0,0,14.4583,C,Unknown,Miss,7.22915,2.107682728674724,1,1
3,0,0,30.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,23.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,1,1,13.0,0,0,7.2292,C,Unknown,Miss,7.2292,2.1076888046179385,1,1
3,0,0,20.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,32.0,1,0,15.85,S,Unknown,Mr,7.925,2.188856327665703,2,0
3,1,1,33.0,3,0,15.85,S,Unknown,Mrs,7.925,2.188856327665703,4,0
3,1,1,0.75,2,1,19.2583,C,Unknown,Miss,4.814575,1.7603676964552861,4,0
3,1,1,0.75,2,1,19.2583,C,Unknown,Miss,4.814575,1.7603676964552861,4,0
3,1,1,5.0,2,1,19.2583,C,Unknown,Miss,4.814575,1.7603676964552861,4,0
3,1,1,24.0,0,3,19.2583,C,Unknown,Mrs,4.814575,1.7603676964552861,4,0
3,1,1,18.0,0,0,8.05,S,Unknown,Miss,8.05,2.2027647577118348,1,1
3,0,0,40.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,0,20.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,0,1,18.0,0,1,14.4542,C,Unknown,Miss,7.2271,2.107433583211985,2,0
3,0,1,45.0,0,1,14.4542,C,Unknown,Mrs,7.2271,2.107433583211985,2,0
3,0,1,27.0,0,0,7.8792,Q,Unknown,Miss,7.8792,2.1837114628556327,1,1
3,0,0,22.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,19.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,22.0,0,0,9.35,S,Unknown,Mr,9.35,2.336986519711378,1,1
3,0,0,6.0,0,0,7.2292,C,Unknown,Master,7.2292,2.1076888046179385,1,1
3,0,0,20.0,0,0,4.0125,C,Unknown,Mr,4.0125,1.6119347926326877,1,1
3,1,0,32.0,0,0,56.4958,S,Unknown,Mr,7.061975,2.087158563722664,1,1
3,0,0,21.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,18.0,0,0,7.75,S,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,6.0,1,1,15.2458,C,Unknown,Master,5.081933333333333,1.8053226278885095,3,0
3,0,1,9.0,1,1,15.2458,C,Unknown,Miss,5.081933333333333,1.8053226278885095,3,0
3,0,0,26.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,1,31.0,0,2,15.2458,C,Unknown,Mrs,5.081933333333333,1.8053226278885095,3,0
3,0,1,18.0,0,2,7.75,Q,Unknown,Miss,7.75,2.169053700369523,3,0
3,0,0,40.0,1,1,15.5,Q,Unknown,Mr,7.75,2.169053700369523,3,0
3,0,1,32.0,1,1,15.5,Q,Unknown,Mrs,7.75,2.169053700369523,3,0
3,0,0,21.0,0,0,16.1,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,1,22.0,0,0,7.725,Q,Unknown,Miss,7.725,2.1661924680884908,1,1
3,0,1,20.0,0,0,7.8542,S,Unknown,Miss,7.8542,2.180891922715322,1,1
3,0,0,29.0,1,0,7.0458,S,Unknown,Mr,7.0458,2.0851502161468174,2,0
3,0,0,22.0,1,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,2,0
3,0,0,22.0,0,0,7.7958,S,Unknown,Mr,7.7958,2.174274334826008,1,1
3,0,0,35.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,1,18.5,0,0,7.2833,Q,Unknown,Miss,7.2833,2.114241439721562,1,1
3,1,0,21.0,0,0,7.8208,Q,Unknown,Mr,7.8208,2.177112568853282,1,1
3,0,0,19.0,0,0,6.75,Q,Unknown,Mr,6.75,2.0476928433652555,1,1
3,0,1,18.0,0,0,7.8792,Q,Unknown,Miss,7.8792,2.1837114628556327,1,1
3,0,1,21.0,0,0,8.6625,S,Unknown,Miss,8.6625,2.2682524139135403,1,1
3,0,1,30.0,0,0,8.6625,S,Unknown,Miss,8.6625,2.2682524139135403,1,1
3,0,0,18.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,38.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,17.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,17.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,1,21.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,0,21.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,21.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,1,0,14.4583,C,Unknown,Mr,7.22915,2.107682728674724,2,0
3,0,1,31.0,1,0,14.4583,C,Unknown,Mrs,7.22915,2.107682728674724,2,0
3,0,0,28.0,0,0,7.7958,S,Unknown,Mr,7.7958,2.174274334826008,1,1
3,0,0,24.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,1,1,16.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,1,37.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,0,28.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,24.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,21.0,0,0,7.7333,Q,Unknown,Mr,7.7333,2.167143305297764,1,1
3,1,0,32.0,0,0,56.4958,S,Unknown,Mr,7.061975,2.087158563722664,1,1
3,0,0,29.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,1,0,14.4542,C,Unknown,Mr,7.2271,2.107433583211985,2,0
3,0,0,18.0,1,0,14.4542,C,Unknown,Mr,7.2271,2.107433583211985,2,0
3,0,0,20.0,0,0,7.05,S,Unknown,Mr,7.05,2.0856720914304723,1,1
3,1,0,18.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,24.0,0,0,7.25,Q,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,36.0,0,0,7.4958,S,Unknown,Mr,7.4958,2.139571923732859,1,1
3,0,0,24.0,0,0,7.4958,S,Unknown,Mr,7.4958,2.139571923732859,1,1
3,0,0,31.0,0,0,7.7333,Q,Unknown,Mr,7.7333,2.167143305297764,1,1
3,0,0,31.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,1,22.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,1,30.0,0,0,7.6292,Q,Unknown,Miss,7.6292,2.155151800914312,1,1
3,0,0,70.5,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,43.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,35.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,27.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,19.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,30.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,0,9.0,1,1,15.9,S,Unknown,Master,5.3,1.840549633397487,3,0
3,1,0,3.0,1,1,15.9,S,Unknown,Master,5.3,1.840549633397487,3,0
3,1,1,36.0,0,2,15.9,S,Unknown,Mrs,5.3,1.840549633397487,3,0
3,0,0,59.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,19.0,0,0,8.1583,S,Unknown,Mr,8.1583,2.2146605719425225,1,1
3,1,1,17.0,0,1,16.1,S,Unknown,Miss,8.05,2.2027647577118348,2,0
3,0,0,44.0,0,1,16.1,S,Unknown,Mr,8.05,2.2027647577118348,2,0
3,0,0,17.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,22.5,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,1,0,45.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,1,22.0,0,0,10.5167,S,Unknown,Miss,10.5167,2.4437981558973862,1,1
3,0,0,19.0,0,0,10.1708,S,Unknown,Mr,10.1708,2.4133032309283076,1,1
3,1,1,30.0,0,0,6.95,Q,Unknown,Miss,6.95,2.0731719286662407,1,1
3,1,0,29.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,0.3333,0,2,14.4,S,Unknown,Master,4.8,1.7578579175523736,3,0
3,0,0,34.0,1,1,14.4,S,Unknown,Mr,4.8,1.7578579175523736,3,0
3,0,1,28.0,1,1,14.4,S,Unknown,Mrs,4.8,1.7578579175523736,3,0
3,0,0,27.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,25.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,24.0,2,0,24.15,S,Unknown,Mr,8.049999999999999,2.2027647577118348,3,0
3,0,0,22.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,21.0,2,0,24.15,S,Unknown,Mr,8.049999999999999,2.2027647577118348,3,0
3,0,0,17.0,2,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,3,0
3,0,0,26.0,1,0,16.1,S,Unknown,Mr,8.05,2.2027647577118348,2,0
3,1,1,31.0,1,0,16.1,S,Unknown,Mrs,8.05,2.2027647577118348,2,0
3,1,0,36.5,1,0,17.4,S,Unknown,Mr,8.7,2.272125885509337,2,0
3,1,1,36.0,1,0,17.4,S,Unknown,Mrs,8.7,2.272125885509337,2,0
3,1,0,30.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,0,0,16.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,1,0,1.0,1,2,20.575,S,Unknown,Master,5.14375,1.8154353049133396,4,0
3,1,1,0.1667,1,2,20.575,S,Unknown,Miss,5.14375,1.8154353049133396,4,0
3,0,0,26.0,1,2,20.575,S,Unknown,Mr,5.14375,1.8154353049133396,4,0
3,1,1,33.0,1,2,20.575,S,Unknown,Mrs,5.14375,1.8154353049133396,4,0
3,0,0,25.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,22.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,36.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,1,1,19.0,0,0,7.8792,Q,Unknown,Miss,7.8792,2.1837114628556327,1,1
3,0,0,17.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,42.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,43.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,26.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,0,0,32.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,0,19.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,1,30.0,0,0,12.475,S,Unknown,Miss,6.2375,1.9792758428991135,1,1
3,0,1,24.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,1,23.0,0,0,8.05,S,Unknown,Miss,8.05,2.2027647577118348,1,1
3,0,0,33.0,0,0,7.8958,C,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,65.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,0,24.0,0,0,7.55,S,Unknown,Mr,7.55,2.145931282948669,1,1
3,0,0,23.0,1,0,13.9,S,Unknown,Mr,6.95,2.0731719286662407,2,0
3,1,1,22.0,1,0,13.9,S,Unknown,Mrs,6.95,2.0731719286662407,2,0
3,0,0,18.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,16.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,45.0,0,0,6.975,S,Unknown,Mr,6.975,2.076311648670908,1,1
3,0,0,26.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,39.0,0,2,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,3,0
3,0,0,17.0,1,1,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,3,0
3,0,0,15.0,1,1,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,3,0
3,0,0,47.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,1,1,5.0,0,0,12.475,S,Unknown,Miss,6.2375,1.9792758428991135,1,1
3,0,0,26.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,40.5,0,0,15.1,S,Unknown,Mr,7.55,2.145931282948669,1,1
3,0,0,40.5,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,0,26.0,0,0,7.05,S,Unknown,Mr,7.05,2.0856720914304723,1,1
3,0,0,18.0,0,0,7.7958,S,Unknown,Mr,7.7958,2.174274334826008,1,1
3,0,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,6.95,Q,Unknown,Mr,6.95,2.0731719286662407,1,1
3,0,0,26.0,0,0,7.8792,Q,Unknown,Mr,7.8792,2.1837114628556327,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,0,26.0,0,0,56.4958,S,Unknown,Mr,7.061975,2.087158563722664,1,1
3,0,1,21.0,2,2,34.375,S,Unknown,Miss,6.875,2.063693184711697,5,0
3,0,1,9.0,2,2,34.375,S,Unknown,Miss,6.875,2.063693184711697,5,0
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,18.0,2,2,34.375,S,Unknown,Mr,6.875,2.063693184711697,5,0
3,0,0,16.0,1,3,34.375,S,Unknown,Mr,6.875,2.063693184711697,5,0
3,0,1,48.0,1,3,34.375,S,Unknown,Mrs,6.875,2.063693184711697,5,0
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,25.0,0,0,7.7417,Q,Unknown,Mr,7.7417,2.1681046787623672,1,1
3,0,0,26.0,0,0,14.5,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,26.0,0,0,7.8958,C,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,22.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,1,16.0,0,0,7.7333,Q,Unknown,Miss,7.7333,2.167143305297764,1,1
3,1,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,0,9.0,0,2,20.525,S,Unknown,Master,6.841666666666666,2.0594513968033334,3,0
3,0,0,33.0,1,1,20.525,S,Unknown,Mr,6.841666666666666,2.0594513968033334,3,0
3,0,0,41.0,0,0,7.85,S,Unknown,Mr,7.85,2.180417459019838,1,1
3,1,1,31.0,1,1,20.525,S,Unknown,Mrs,6.841666666666666,2.0594513968033334,3,0
3,0,0,38.0,0,0,7.05,S,Unknown,Mr,7.05,2.0856720914304723,1,1
3,0,0,9.0,5,2,46.9,S,Unknown,Master,5.8625,1.926071806835649,8,0
3,0,0,1.0,5,2,46.9,S,Unknown,Master,5.8625,1.926071806835649,8,0
3,0,0,11.0,5,2,46.9,S,Unknown,Master,5.8625,1.926071806835649,8,0
3,0,1,10.0,5,2,46.9,S,Unknown,Miss,5.8625,1.926071806835649,8,0
3,0,1,16.0,5,2,46.9,S,Unknown,Miss,5.8625,1.926071806835649,8,0
3,0,0,14.0,5,2,46.9,S,Unknown,Mr,5.8625,1.926071806835649,8,0
3,0,0,40.0,1,6,46.9,S,Unknown,Mr,5.8625,1.926071806835649,8,0
3,0,1,43.0,1,6,46.9,S,Unknown,Mrs,5.8625,1.926071806835649,8,0
3,0,0,51.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,32.0,0,0,8.3625,S,Unknown,Mr,8.3625,2.236712348843338,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,20.0,0,0,9.8458,S,Unknown,Mr,4.9229,1.7788261938161558,1,1
3,0,0,37.0,2,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,3,0
3,0,0,28.0,2,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,3,0
3,0,0,19.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,1,24.0,0,0,8.85,S,Unknown,Miss,8.85,2.2874714551839976,1,1
3,0,1,17.0,0,0,7.7333,Q,Unknown,Miss,7.7333,2.167143305297764,1,1
3,0,0,26.0,1,0,19.9667,S,Unknown,Mr,19.9667,3.0429354648621407,2,0
3,0,0,26.0,1,0,19.9667,S,Unknown,Mr,19.9667,3.0429354648621407,2,0
3,0,0,28.0,1,0,15.85,S,Unknown,Mr,7.925,2.188856327665703,2,0
3,1,1,24.0,1,0,15.85,S,Unknown,Mrs,7.925,2.188856327665703,2,0
3,0,0,20.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,0,0,23.5,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,0,0,41.0,2,0,14.1083,S,Unknown,Mr,7.05415,2.0861874865419017,3,0
3,0,0,26.0,1,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,2,0
3,0,0,21.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,1,1,45.0,1,0,14.1083,S,Unknown,Mrs,7.05415,2.0861874865419017,2,0
3,0,1,18.0,0,0,7.55,S,Unknown,Miss,7.55,2.145931282948669,1,1
3,0,0,25.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,26.0,0,0,6.8583,Q,Unknown,Mr,6.8583,2.061570298060867,1,1
3,0,0,11.0,0,0,18.7875,C,Unknown,Mr,9.39375,2.341204663959101,1,1
3,1,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,0,27.0,0,0,6.975,S,Unknown,Mr,6.975,2.076311648670908,1,1
3,1,0,26.0,0,0,56.4958,S,Unknown,Mr,7.061975,2.087158563722664,1,1
3,0,1,18.0,0,0,6.75,Q,Unknown,Miss,6.75,2.0476928433652555,1,1
3,1,1,26.0,0,0,7.925,S,Unknown,Miss,7.925,2.188856327665703,1,1
3,0,1,23.0,0,0,7.925,S,Unknown,Miss,7.925,2.188856327665703,1,1
3,1,1,22.0,0,0,8.9625,S,Unknown,Miss,8.9625,2.2988280441163336,1,1
3,0,0,28.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,1,28.0,0,0,7.775,S,Unknown,Miss,7.775,2.1719067693519296,1,1
3,0,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,1,2.0,0,1,12.2875,S,Unknown,Miss,6.14375,1.9662378485609837,2,0
3,1,1,22.0,1,1,12.2875,S,Unknown,Mrs,6.14375,1.9662378485609837,3,0
3,0,0,43.0,0,0,6.45,S,Unknown,Mr,6.45,2.0082140323914683,1,1
3,0,0,28.0,0,0,22.525,S,Unknown,Mr,7.508333333333333,2.1410460753826195,1,1
3,1,1,27.0,0,0,7.925,S,Unknown,Miss,7.925,2.188856327665703,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,1,18.0,0,0,8.05,S,Unknown,Miss,8.05,2.2027647577118348,1,1
3,0,0,42.0,0,0,7.65,S,F,Mr,7.65,2.157559320943788,1,1
3,1,0,26.0,0,0,7.8875,S,Unknown,Mr,7.8875,2.184645795129359,1,1
3,0,0,30.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,1,27.0,1,0,7.925,S,Unknown,Miss,7.925,2.188856327665703,2,0
3,0,1,25.0,1,0,7.925,S,Unknown,Miss,7.925,2.188856327665703,2,0
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,0,29.0,0,0,7.8958,C,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,0,21.0,0,0,7.7958,S,Unknown,Mr,7.7958,2.174274334826008,1,1
3,0,0,26.0,0,0,7.05,S,Unknown,Mr,7.05,2.0856720914304723,1,1
3,0,0,20.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,0,0,48.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,0,0,17.0,1,0,7.0542,S,Unknown,Mr,7.0542,2.086193694502369,2,0
3,1,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,0,26.0,0,0,8.1125,S,Unknown,Mr,8.1125,2.2096470973347766,1,1
3,0,0,34.0,0,0,6.4958,S,Unknown,Mr,6.4958,2.0143428636837015,1,1
3,1,0,26.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,22.0,0,0,7.7958,S,Unknown,Mr,7.7958,2.174274334826008,1,1
3,0,0,33.0,0,0,8.6542,S,Unknown,Mr,8.6542,2.267393053825037,1,1
3,0,0,31.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,29.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,1,0,4.0,1,1,11.1333,S,Unknown,Master,3.7111,1.5499214264083454,3,0
3,1,1,1.0,1,1,11.1333,S,Unknown,Miss,3.7111,1.5499214264083454,3,0
3,0,0,49.0,0,0,8.05,S,Unknown,Mr,2.0125,1.1027702988167734,1,1
3,0,0,33.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,19.0,0,0,8.05,S,Unknown,Mr,2.0125,1.1027702988167734,1,1
3,1,1,27.0,0,2,11.1333,S,Unknown,Mrs,3.7111,1.5499214264083454,3,0
3,0,0,6.0,1,2,23.45,S,Unknown,Master,5.8625,1.926071806835649,4,0
3,0,1,18.0,1,2,23.45,S,Unknown,Miss,5.8625,1.926071806835649,4,0
3,0,0,26.0,1,2,23.45,S,Unknown,Mr,5.8625,1.926071806835649,4,0
3,0,1,31.0,1,2,23.45,S,Unknown,Mrs,5.8625,1.926071806835649,4,0
3,0,0,23.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,0,32.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,0,0,27.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,0,1,20.0,1,0,9.825,S,Unknown,Miss,9.825,2.3818582738885534,2,0
