pclass,survived,sex,age,sibsp,parch,fare,fare_per_person,fare_log,family_size,is_alone,embarked_Q,embarked_S,title_Miss,title_Mr,title_Mrs,title_Rare,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_T,deck_Unknown
2,1,0,-0.24302397640453532,1,1,29.0,9.666666666666666,-0.2823436591689116,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.5405973943103776,1,1,29.0,9.666666666666666,-0.2823436591689116,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,0.4265162138836097,0,0,21.0,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,15.05,5.016666666666667,-1.1949354652106525,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.7637774577397592,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,1.0960564041717549,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1.8399899489363605,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,1.6912032399834394,0,0,13.5,13.5,0.2069915104542913,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.5753029228365308,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,-0.01984391297515365,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,-0.3174173308809959,1,1,30.0,15.0,0.3638848715494984,0.7050506355744817,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1.1704497586482154,0,2,30.0,15.0,0.3638848715494984,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,-0.01984391297515365,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.09423726745161422,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,-0.01984391297515365,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.09423726745161422,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,-0.39181068535745645,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-1.5821043569808255,0,2,26.25,8.75,-0.42555628679821583,0.7050506355744817,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0.12894279597776748,1,1,26.25,8.75,-0.42555628679821583,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0.12894279597776748,1,1,26.25,8.75,-0.42555628679821583,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,-0.5405973943103776,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2,0,1,0.05454944150130691,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0.0917461187395372,0,0,21.0,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,-0.6149907487868381,0,0,11.5,11.5,-0.029559649975558024,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,15.05,5.016666666666667,-1.1949354652106525,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,-1.5821043569808255,1,1,36.75,9.1875,-0.3555979114847273,0.7050506355744817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.8381708122162198,0,0,73.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,1.3936298220775971,0,2,36.75,9.1875,-0.3555979114847273,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,-0.09423726745161422,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0.20333615045422804,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.9125641666926804,0,0,73.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.01984391297515365,1,0,27.7208,13.8604,0.2461212777063383,0.07335229062787217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.39181068535745645,1,0,27.7208,13.8604,0.2461212777063383,0.07335229062787217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,-0.3174173308809959,0,0,31.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.8381708122162198,0,0,73.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.8381708122162198,0,1,23.0,11.5,-0.029559649975558024,0.07335229062787217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0.35212285940714916,0,1,23.0,11.5,-0.029559649975558024,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1.8399899489363605,0,0,26.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,-1.5821043569808255,0,2,32.5,10.833333333333334,-0.11691277958684716,0.7050506355744817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0.9472696952188336,1,1,32.5,10.833333333333334,-0.11691277958684716,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0.35212285940714916,1,1,32.5,10.833333333333334,-0.11691277958684716,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,-0.16863062192807476,1,0,13.8583,13.8583,0.24589603428065435,0.07335229062787217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0.05454944150130691,1,0,13.8583,13.8583,0.24589603428065435,0.07335229062787217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.466204039833917,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.6149907487868381,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.8381708122162198,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.7984829862659125,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.01984391297515365,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,-0.8381708122162198,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.5009095683600703,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,15.05,15.05,0.3688577169653789,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,0.6496962773129914,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0.4265162138836097,0,0,26.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.6496962773129914,1,0,21.0,10.5,-0.1624528966596744,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.35212285940714916,1,0,21.0,10.5,-0.1624528966596744,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0.35212285940714916,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.9869575211691409,0,0,26.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.24302397640453532,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1.3192364676011366,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.6149907487868381,1,0,11.5,11.5,-0.029559649975558024,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.6149907487868381,1,0,11.5,11.5,-0.029559649975558024,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.39181068535745645,0,0,13.5,13.5,0.2069915104542913,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.39181068535745645,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.35212285940714916,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1.6912032399834394,0,0,13.0,6.5,-0.843711313579494,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,-2.127653143363054,1,1,14.5,7.25,-0.6918063623869352,0.7050506355744817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.39181068535745645,0,2,14.5,7.25,-0.6918063623869352,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1.0960564041717549,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-1.7308910659337466,0,1,33.0,11.0,-0.09462156778867394,0.07335229062787217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.09423726745161422,0,1,33.0,11.0,-0.09462156778867394,0.07335229062787217,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,1,0,2.4351367847480447,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-1.656497711457286,0,2,26.25,8.75,-0.42555628679821583,0.7050506355744817,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1.0216630496952943,1,1,26.25,8.75,-0.42555628679821583,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,1.1704497586482154,1,1,26.25,8.75,-0.42555628679821583,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,-0.39181068535745645,1,2,65.0,13.0,0.15106311713725742,1.3367489805210908,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.39181068535745645,1,2,65.0,13.0,0.15106311713725742,1.3367489805210908,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1.4680231765540577,1,2,65.0,13.0,0.15106311713725742,1.3367489805210908,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,1.3936298220775971,1,2,65.0,13.0,0.15106311713725742,1.3367489805210908,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,1.914383303412821,0,0,16.0,16.0,0.46050813085925607,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,-0.39181068535745645,2,0,73.5,10.5,-0.1624528966596744,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.20333615045422804,2,0,73.5,10.5,-0.1624528966596744,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.6149907487868381,2,0,73.5,10.5,-0.1624528966596744,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,-0.8381708122162198,1,1,13.0,13.0,0.15106311713725742,0.7050506355744817,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.6893841032632987,2,1,23.0,11.5,-0.029559649975558024,1.3367489805210908,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.466204039833917,2,1,11.5,11.5,-0.029559649975558024,1.3367489805210908,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.5009095683600703,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,1.8399899489363605,1,3,23.0,11.5,-0.029559649975558024,1.9684473254677004,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1.5424165310305182,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1.0960564041717549,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.01984391297515365,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,-0.6149907487868381,0,0,73.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,0.9472696952188336,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2.5095301392245055,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2.2863500757951236,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0.2777295049306886,0,0,12.275,12.275,0.06631341131479518,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.9125641666926804,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0.9472696952188336,1,0,27.0,13.5,0.2069915104542913,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.39181068535745645,2,1,27.0,13.5,0.2069915104542913,1.3367489805210908,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1.3192364676011366,0,0,15.0,15.0,0.3638848715494984,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.39181068535745645,2,0,31.5,10.5,-0.1624528966596744,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.5405973943103776,2,0,31.5,10.5,-0.1624528966596744,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.20333615045422804,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.466204039833917,0,0,13.7917,13.7917,0.23873603632706694,-0.5583460543187373,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,0,0,0.35212285940714916,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.39181068535745645,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,-0.5405973943103776,0,0,21.0,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,-0.6893841032632987,0,0,12.35,12.35,0.07529256555914153,-0.5583460543187373,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0.4265162138836097,0,0,12.35,12.35,0.07529256555914153,-0.5583460543187373,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,1.1704497586482154,0,0,13.5,13.5,0.2069915104542913,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2.063170012365742,0,0,12.35,12.35,0.07529256555914153,-0.5583460543187373,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,15.05,15.05,0.3688577169653789,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.12894279597776748,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,-0.24302397640453532,1,1,26.0,13.0,0.15106311713725742,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,1,1,26.0,13.0,0.15106311713725742,0.7050506355744817,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,10.7083,10.7083,-0.13384273982783865,-0.5583460543187373,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-2.102857838316049,1,2,41.5792,10.3948,-0.17709975828319321,1.3367489805210908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,-1.9540711293631283,1,2,41.5792,10.3948,-0.17709975828319321,1.3367489805210908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.3174173308809959,1,2,41.5792,10.3948,-0.17709975828319321,1.3367489805210908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.5405973943103776,1,2,41.5792,10.3948,-0.17709975828319321,1.3367489805210908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,-0.9125641666926804,0,0,12.0,12.0,0.03295015253995647,-0.5583460543187373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.6893841032632987,0,0,33.0,11.0,-0.09462156778867394,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0.35212285940714916,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2,0,0,0.5009095683600703,0,0,12.875,12.875,0.13676888981767424,-0.5583460543187373,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,0,0,-0.39181068535745645,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2.3607434302715844,0,0,12.35,12.35,0.07529256555914153,-0.5583460543187373,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1.5424165310305182,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0.9472696952188336,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2.063170012365742,0,0,10.5,5.25,-1.134294620032141,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2,0,0,0.05454944150130691,0,0,15.0458,15.0458,0.36844059436229976,-0.5583460543187373,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,0,-2.102857838316049,0,2,37.0042,12.334733333333332,0.07346890485626123,0.7050506355744817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0.12894279597776748,1,1,37.0042,12.334733333333332,0.07346890485626123,0.7050506355744817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.39181068535745645,1,1,37.0042,12.334733333333332,0.07346890485626123,0.7050506355744817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,15.5792,15.5792,0.42056052486801854,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.7984829862659125,0,0,16.0,16.0,0.46050813085925607,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.20333615045422804,0,0,13.5,13.5,0.2069915104542913,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1.244843113124676,0,0,26.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-1.2101375845985227,0,1,19.5,9.75,-0.26994051748508585,0.07335229062787217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0.8728763407423731,0,1,19.5,9.75,-0.26994051748508585,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,-0.7637774577397592,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.724089631789452,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1.3936298220775971,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3.030283620559729,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.16863062192807476,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,1.8399899489363605,0,0,14.0,14.0,0.26102365647708897,-0.5583460543187373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,0.724089631789452,0,0,26.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.9869575211691409,0,0,10.5,5.25,-1.134294620032141,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2.4351367847480447,0,0,9.6875,9.6875,-0.279233812986544,-0.5583460543187373,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.24053282769245832,1,0,30.0708,15.0354,0.36740724925839235,0.07335229062787217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-1.1357442301220622,1,0,30.0708,15.0354,0.36740724925839235,0.07335229062787217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,-2.028464483839589,1,1,26.0,8.666666666666666,-0.43923702026411937,0.7050506355744817,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,0,-1.9540711293631283,1,1,26.0,8.666666666666666,-0.43923702026411937,0.7050506355744817,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0.5381062455983006,0,2,26.0,8.666666666666666,-0.43923702026411937,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,0,0,-0.24302397640453532,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,0,0,-0.7637774577397592,1,1,36.75,9.1875,-0.3555979114847273,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.09423726745161422,0,0,13.5,13.5,0.2069915104542913,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,-0.6893841032632987,0,0,13.8625,13.8625,0.24634648930395844,-0.5583460543187373,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,1,-0.01984391297515365,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2,0,0,0.724089631789452,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,-0.5405973943103776,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,0.05454944150130691,0,0,13.8625,13.8625,0.24634648930395844,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.466204039833917,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,1,0,-0.01984391297515365,0,0,13.8583,13.8583,0.24589603428065435,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.09423726745161422,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,15.05,5.016666666666667,-1.1949354652106525,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,1.5424165310305182,0,1,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,-0.7637774577397592,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,15.05,15.05,0.3688577169653789,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.8728763407423731,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1,-0.6149907487868381,0,1,21.0,10.5,-0.1624528966596744,0.07335229062787217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.7637774577397592,0,0,26.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1.0216630496952943,0,1,21.0,10.5,-0.1624528966596744,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0.20333615045422804,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0.35212285940714916,0,0,13.0,6.5,-0.843711313579494,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,0.05454944150130691,0,0,12.7375,12.7375,0.12089573707633464,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.16863062192807476,0,0,15.0333,15.0333,0.3671985117107736,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
